9 243.622
19 242.261
29 240.899
39 239.537
49 238.175
59 236.813
69 235.452
79 234.09
89 232.728
99 231.366
109 230.005
119 228.643
129 227.281
139 225.919
149 224.557
159 223.196
169 221.834
179 220.472
189 219.11
199 217.749
209 216.387
219 215.025
229 213.663
239 212.301
249 210.94
259 209.578
269 208.216
279 206.854
289 205.493
299 204.131
309 202.769
319 201.407
329 200.045
339 198.684
349 197.322
359 195.96
369 194.598
379 193.236
389 191.875
399 190.513
409 189.151
419 187.789
429 186.428
439 185.066
449 183.704
459 182.342
469 180.98
479 179.619
489 178.257
499 176.895
509 175.533
519 174.172
529 172.81
539 171.448
549 170.086
559 168.724
569 167.363
579 166.001
589 164.639
599 163.277
609 161.916
619 160.554
629 159.192
639 157.83
649 156.468
659 155.107
669 153.745
679 152.383
689 151.021
699 149.66
709 148.298
719 146.936
729 145.574
739 144.212
749 142.851
759 141.489
769 140.127
779 138.765
789 137.404
799 136.042
809 134.68
819 133.318
829 131.956
839 130.595
849 129.233
859 127.871
869 126.509
879 125.148
889 123.786
899 122.424
909 121.062
919 119.7
929 118.339
939 116.977
949 115.615
959 114.253
969 112.892
979 111.53
989 110.168
999 108.806
1009 107.444
1019 106.083
1029 104.721
1039 103.359
1049 101.997
1059 100.635
1069 99.2737
1079 97.9119
1089 96.5502
1099 95.1884
1109 93.8266
1119 92.4648
1129 91.103
1139 89.7413
1149 88.3795
1159 87.0177
1169 85.6559
1179 84.2941
1189 82.9324
1199 81.5706
1209 80.2088
1219 78.847
1229 77.4852
1239 76.1235
1249 74.7617
1259 73.3999
1269 72.0381
1279 70.6764
1289 69.3146
1299 67.9528
1309 66.591
1319 65.2292
1329 63.8675
1339 62.5057
1349 61.1439
1359 59.7821
1369 58.4203
1379 57.0586
1389 55.6968
1399 54.335
1409 52.9732
1419 51.6114
1429 50.2497
1439 48.8879
1449 47.5261
1459 46.1643
1469 44.8025
1479 43.4408
1489 42.079
1499 40.7172
1509 39.3554
1519 37.9936
1529 36.6319
1539 35.2701
1549 33.9083
1559 32.5465
1569 31.1847
1579 29.823
1589 28.4612
1599 27.0994
1609 25.7376
1619 24.3759
1629 23.0141
1639 21.6523
1649 20.2905
1659 18.9287
1669 17.567
1679 16.2052
1689 14.8434
1699 13.4816
1709 12.1198
1719 10.7581
1729 9.39628
1739 8.0345
1749 6.67272
1759 5.31094
1769 3.94916
1779 2.58738
1789 1.2256
1799 0
1809 0
1819 0
1829 0
1839 0
1849 0
1859 0
1869 0
1879 0
1889 0
1899 0
1909 0
1919 0
1929 0
1939 0
1949 0
1959 0
1969 0
1979 0
1989 0
1999 0
2009 0
2019 0
2029 0
2039 0
2049 0
2059 0
2069 0
2079 0
2089 0
2099 0
2109 0
2119 0
2129 0
2139 0
2149 0
2159 0
2169 0
2179 0
2189 0
2199 0
2209 0
2219 0
2229 0
2239 0
2249 0
2259 0
2269 0
2279 0
2289 0
2299 0
2309 0
2319 0
2329 0
2339 0
2349 0
2359 0
2369 0
2379 0
2389 0
2399 0
2409 0
2419 0
2429 0
2439 0
2449 0
2459 0
2469 0
2479 0
2489 0
2499 0
2509 0
2519 0
2529 0
2539 0
2549 0
2559 0
2569 0
2579 0
2589 0
2599 0
2609 0
2619 0
2629 0
2639 0
2649 0
2659 0
2669 0
2679 0
2689 0
2699 0
2709 0
2719 0
2729 0
2739 0
2749 0
2759 0
2769 0
2779 0
2789 0
2799 0
2809 0
2819 0
2829 0
2839 0
2849 0
2859 0
2869 0
2879 0
2889 0
2899 0
2909 0
2919 0
2929 0
2939 0
2949 0
2959 0
2969 0
2979 0
2989 0
2999 0
3009 0
3019 0
3029 0
3039 0
3049 0
3059 0
3069 0
3079 0
3089 0
3099 0
3109 0
3119 0
3129 0
3139 0
3149 0
3159 0
3169 0
3179 0
3189 0
3199 0
3209 0
3219 0
3229 0
3239 0
3249 0
3259 0
3269 0
3279 0
3289 0
3299 0
3309 0
3319 0
3329 0
3339 0
3349 0
3359 0
3369 0
3379 0
3389 0
3399 0
3409 0
3419 0
3429 0
3439 0
3449 0
3459 0
3469 0
3479 0
3489 0
3499 0
3509 0
3519 0
3529 0
3539 0
3549 0
3559 0
3569 0
3579 0
3589 0
3599 0
3609 0
3619 0
3629 0
3639 0
3649 0
3659 0
3669 0
3679 0
3689 0
3699 0
3709 0
3719 0
3729 0
3739 0
3749 0
3759 0
3769 0
3779 0
3789 0
3799 0
3809 0
3819 0
3829 0
3839 0
3849 0
3859 0
3869 0
3879 0
3889 0
3899 0
3909 0
3919 0
3929 0
3939 0
3949 0
3959 0
3969 0
3979 0
3989 0
3999 0
4009 0
4019 0
4029 0
4039 0
4049 0
4059 0
4069 0
4079 0
4089 0
4099 0
4109 0
4119 0
4129 0
4139 0
4149 0
4159 0
4169 0
4179 0
4189 0
4199 0
4209 0
4219 0
4229 0
4239 0
4249 0
4259 0
4269 0
4279 0
4289 0
4299 0
4309 0
4319 0
4329 0
4339 0
4349 0
4359 0
4369 0
4379 0
4389 0
4399 0
4409 0
4419 0
4429 0
4439 0
4449 0
4459 0
4469 0
4479 0
4489 0
4499 0
4509 0
4519 0
4529 0
4539 0
4549 0
4559 0
4569 0
4579 0
4589 0
4599 0
4609 0
4619 0
4629 0
4639 0
4649 0
4659 0
4669 0
4679 0
4689 0
4699 0
4709 0
4719 0
4729 0
4739 0
4749 0
4759 0
4769 0
4779 0
4789 0
4799 0
4809 0
4819 0
4829 0
4839 0
4849 0
4859 0
4869 0
4879 0
4889 0
4899 0
4909 0
4919 0
4929 0
4939 0
4949 0
4959 0
4969 0
4979 0
4989 0
4999 0
5009 0
5019 0
5029 0
5039 0
5049 0
5059 0
5069 0
5079 0
5089 0
5099 0
5109 0
5119 0
5129 0
5139 0
5149 0
5159 0
5169 0
5179 0
5189 0
5199 0
5209 0
5219 0
5229 0
5239 0
5249 0
5259 0
5269 0
5279 0
5289 0
5299 0
5309 0
5319 0
5329 0
5339 0
5349 0
5359 0
5369 0
5379 0
5389 0
5399 0
5409 0
5419 0
5429 0
5439 0
5449 0
5459 0
5469 0
5479 0
5489 0
5499 0
5509 0
5519 0
5529 0
5539 0
5549 0
5559 0
5569 0
5579 0
5589 0
5599 0
5609 0
5619 0
5629 0
5639 0
5649 0
5659 0
5669 0
5679 0
5689 0
5699 0
5709 0
5719 0
5729 0
5739 0
5749 0
5759 0
5769 0
5779 0
5789 0
5799 0
5809 0
5819 0
5829 0
5839 0
5849 0
5859 0
5869 0
5879 0
5889 0
5899 0
5909 0
5919 0
5929 0
5939 0
5949 0
5959 0
5969 0
5979 0
5989 0
5999 0
6009 0
6019 0
6029 0
6039 0
6049 0
6059 0
6069 0
6079 0
6089 0
6099 0
6109 0
6119 0
6129 0
6139 0
6149 0
6159 0
6169 0
6179 0
6189 0
6199 0
6209 0
6219 0
6229 0
6239 0
6249 0
6259 0
6269 0
6279 0
6289 0
6299 0
6309 0
6319 0
6329 0
6339 0
6349 0
6359 0
6369 0
6379 0
6389 0
6399 0
6409 0
6419 0
6429 0
6439 0
6449 0
6459 0
6469 0
6479 0
6489 0
6499 0
6509 0
6519 0
6529 0
6539 0
6549 0
6559 0
6569 0
6579 0
6589 0
6599 0
6609 0
6619 0
6629 0
6639 0
6649 0
6659 0
6669 0
6679 0
6689 0
6699 0
6709 0
6719 0
6729 0
6739 0
6749 0
6759 0
6769 0
6779 0
6789 0
6799 0
6809 0
6819 0
6829 0
6839 0
6849 0
6859 0
6869 0
6879 0
6889 0
6899 0
6909 0
6919 0
6929 0
6939 0
6949 0
6959 0
6969 0
6979 0
6989 0
6999 0
7009 0
7019 0
7029 0
7039 0
7049 0
7059 0
7069 0
7079 0
7089 0
7099 0
7109 0
7119 0
7129 0
7139 0
7149 0
7159 0
7169 0
7179 0
7189 0
7199 0
7209 0
7219 0
7229 0
7239 0
7249 0
7259 0
7269 0
7279 0
7289 0
7299 0
7309 0
7319 0
7329 0
7339 0
7349 0
7359 0
7369 0
7379 0
7389 0
7399 0
7409 0
7419 0
7429 0
7439 0
7449 0
7459 0
7469 0
7479 0
7489 0
7499 0
7509 0
7519 0
7529 0
7539 0
7549 0
7559 0
7569 0
7579 0
7589 0
7599 0
7609 0
7619 0
7629 0
7639 0
7649 0
7659 0
7669 0
7679 0
7689 0
7699 0
7709 0
7719 0
7729 0
7739 0
7749 0
7759 0
7769 0
7779 0
7789 0
7799 0
7809 0
7819 0
7829 0
7839 0
7849 0
7859 0
7869 0
7879 0
7889 0
7899 0
7909 0
7919 0
7929 0
7939 0
7949 0
7959 0
7969 0
7979 0
7989 0
7999 0
8009 0
8019 0
8029 0
8039 0
8049 0
8059 0
8069 0
8079 0
8089 0
8099 0
8109 0
8119 0
8129 0
8139 0
8149 0
8159 0
8169 0
8179 0
8189 0
8199 0
8209 0
8219 0
8229 0
8239 0
8249 0
8259 0
8269 0
8279 0
8289 0
