9 NaN
19 NaN
29 NaN
39 NaN
49 NaN
59 NaN
69 NaN
79 NaN
89 NaN
99 NaN
109 NaN
119 NaN
129 NaN
139 NaN
149 NaN
159 NaN
169 NaN
179 NaN
189 NaN
199 NaN
209 NaN
219 NaN
229 NaN
239 NaN
249 NaN
259 NaN
269 NaN
279 NaN
289 NaN
299 NaN
309 NaN
319 NaN
329 NaN
339 NaN
349 NaN
359 NaN
369 NaN
379 NaN
389 NaN
399 NaN
409 NaN
419 NaN
429 NaN
439 NaN
449 NaN
459 NaN
469 NaN
479 NaN
489 NaN
499 NaN
509 NaN
519 NaN
529 NaN
539 NaN
549 NaN
559 NaN
569 NaN
579 NaN
589 NaN
599 NaN
609 NaN
619 NaN
629 NaN
639 NaN
649 NaN
659 NaN
669 NaN
679 NaN
689 NaN
699 NaN
709 NaN
719 NaN
729 NaN
739 NaN
749 NaN
759 NaN
769 NaN
779 NaN
789 NaN
799 NaN
809 NaN
819 NaN
829 NaN
839 NaN
849 NaN
859 NaN
869 NaN
879 NaN
889 NaN
899 NaN
909 NaN
919 NaN
929 NaN
939 NaN
949 NaN
959 NaN
969 NaN
979 NaN
989 NaN
999 NaN
1009 NaN
1019 NaN
1029 NaN
1039 NaN
1049 NaN
1059 NaN
1069 NaN
1079 NaN
1089 NaN
1099 NaN
1109 NaN
1119 NaN
1129 NaN
1139 NaN
1149 NaN
1159 NaN
1169 NaN
1179 NaN
1189 NaN
1199 NaN
1209 NaN
1219 NaN
1229 NaN
1239 NaN
1249 NaN
1259 NaN
1269 NaN
1279 NaN
1289 NaN
1299 NaN
1309 NaN
1319 NaN
1329 NaN
1339 NaN
1349 NaN
1359 NaN
1369 NaN
1379 NaN
1389 NaN
1399 NaN
1409 NaN
1419 NaN
1429 NaN
1439 NaN
1449 NaN
1459 NaN
1469 NaN
1479 NaN
1489 NaN
1499 NaN
1509 NaN
1519 NaN
1529 NaN
1539 NaN
1549 NaN
1559 NaN
1569 NaN
1579 NaN
1589 NaN
1599 NaN
1609 NaN
1619 NaN
1629 NaN
1639 NaN
1649 NaN
1659 NaN
1669 NaN
1679 NaN
1689 NaN
1699 NaN
1709 NaN
1719 NaN
1729 NaN
1739 NaN
1749 NaN
1759 NaN
1769 NaN
1779 NaN
1789 NaN
1799 0
1809 0
1819 0
1829 0
1839 0
1849 0
1859 0
1869 0
1879 0
1889 0
1899 0
1909 0
1919 0
1929 0
1939 0
1949 0
1959 0
1969 0
1979 0
1989 0
1999 0
2009 0
2019 0
2029 0
2039 0
2049 0
2059 0
2069 0
2079 0
2089 0
2099 0
2109 0
2119 0
2129 0
2139 0
2149 0
2159 0
2169 0
2179 0
2189 0
2199 0
2209 0
2219 0
2229 0
2239 0
2249 0
2259 0
2269 0
2279 0
2289 0
2299 0
2309 0
2319 0
2329 0
2339 0
2349 0
2359 0
2369 0
2379 0
2389 0
2399 0
2409 0
2419 0
2429 0
2439 0
2449 0
2459 0
2469 0
2479 0
2489 0
2499 0
2509 0
2519 0
2529 0
2539 0
2549 0
2559 0
2569 0
2579 0
2589 0
2599 0
2609 0
2619 0
2629 0
2639 0
2649 0
2659 0
2669 0
2679 0
2689 0
2699 0
2709 0
2719 0
2729 0
2739 0
2749 0
2759 0
2769 0
2779 0
2789 0
2799 0
2809 0
2819 0
2829 0
2839 0
2849 0
2859 0
2869 0
2879 0
2889 0
2899 0
2909 0
2919 0
2929 0
2939 0
2949 0
2959 0
2969 0
2979 0
2989 0
2999 0
3009 0
3019 0
3029 0
3039 0
3049 0
3059 0
3069 0
3079 0
3089 0
3099 0
3109 0
3119 0
3129 0
3139 0
3149 0
3159 0
3169 0
3179 0
3189 0
3199 0
3209 0
3219 0
3229 0
3239 0
3249 0
3259 0
3269 0
3279 0
3289 0
3299 0
3309 0
3319 0
3329 0
3339 0
3349 0
3359 0
3369 0
3379 0
3389 0
3399 0
3409 0
3419 0
3429 0
3439 0
3449 0
3459 0
3469 0
3479 0
3489 0
3499 0
3509 0
3519 0
3529 0
3539 0
3549 0
3559 0
3569 0
3579 0
3589 0
3599 0
3609 0
3619 0
3629 0
3639 0
3649 0
3659 0
3669 0
3679 0
3689 0
3699 0
3709 0
3719 0
3729 0
3739 0
3749 0
3759 0
3769 0
3779 0
3789 0
3799 0
3809 0
3819 0
3829 0
3839 0
3849 0
3859 0
3869 0
3879 0
3889 0
3899 0
3909 0
3919 0
3929 0
3939 0
3949 0
3959 0
3969 0
3979 0
3989 0
3999 0
4009 0
4019 0
4029 0
4039 0
4049 0
4059 0
4069 0
4079 0
4089 0
4099 0
4109 0
4119 0
4129 0
4139 0
4149 0
4159 0
4169 0
4179 0
4189 0
4199 0
4209 0
4219 0
4229 0
4239 0
4249 0
4259 0
4269 0
4279 0
4289 0
4299 0
4309 0
4319 0
4329 0
4339 0
4349 0
4359 0
4369 0
4379 0
4389 0
4399 0
4409 0
4419 0
4429 0
4439 0
4449 0
4459 0
4469 0
4479 0
4489 0
4499 0
4509 0
4519 0
4529 0
4539 0
4549 0
4559 0
4569 0
4579 0
4589 0
4599 0
4609 0
4619 0
4629 0
4639 0
4649 0
4659 0
4669 0
4679 0
4689 0
4699 0
4709 0
4719 0
4729 0
4739 0
4749 0
4759 0
4769 0
4779 0
4789 0
4799 0
4809 0
4819 0
4829 0
4839 0
4849 0
4859 0
4869 0
4879 0
4889 0
4899 0
4909 0
4919 0
4929 0
4939 0
4949 0
4959 0
4969 0
4979 0
4989 0
4999 0
5009 0
5019 0
5029 0
5039 0
5049 0
5059 0
5069 0
5079 0
5089 0
5099 0
5109 0
5119 0
5129 0
5139 0
5149 0
5159 0
5169 0
5179 0
5189 0
5199 0
5209 0
5219 0
5229 0
5239 0
5249 0
5259 0
5269 0
5279 0
5289 0
5299 0
5309 0
5319 0
5329 0
5339 0
5349 0
5359 0
5369 0
5379 0
5389 0
5399 0
5409 0
5419 0
5429 0
5439 0
5449 0
5459 0
5469 0
5479 0
5489 0
5499 0
5509 0
5519 0
5529 0
5539 0
5549 0
5559 0
5569 0
5579 0
5589 0
5599 0
5609 0
5619 0
5629 0
5639 0
5649 0
5659 0
5669 0
5679 0
5689 0
5699 0
5709 0
5719 0
5729 0
5739 0
5749 0
5759 0
5769 0
5779 0
5789 0
5799 0
5809 0
5819 0
5829 0
5839 0
5849 0
5859 0
5869 0
5879 0
5889 0
5899 0
5909 0
5919 0
5929 0
5939 0
5949 0
5959 0
5969 0
5979 0
5989 0
5999 0
6009 0
6019 0
6029 0
6039 0
6049 0
6059 0
6069 0
6079 0
6089 0
6099 0
6109 0
6119 0
6129 0
6139 0
6149 0
6159 0
6169 0
6179 0
6189 0
6199 0
6209 0
6219 0
6229 0
6239 0
6249 0
6259 0
6269 0
6279 0
6289 0
6299 0
6309 0
6319 0
6329 0
6339 0
6349 0
6359 0
6369 0
6379 0
6389 0
6399 0
6409 0
6419 0
6429 0
6439 0
6449 0
6459 0
6469 0
6479 0
6489 0
6499 0
6509 0
6519 0
6529 0
6539 0
6549 0
6559 0
6569 0
6579 0
6589 0
6599 0
6609 0
6619 0
6629 0
6639 0
6649 0
6659 0
6669 0
6679 0
6689 0
6699 0
6709 0
6719 0
6729 0
6739 0
6749 0
6759 0
6769 0
6779 0
6789 0
6799 0
6809 0
6819 0
6829 0
6839 0
6849 0
6859 0
6869 0
6879 0
6889 0
6899 0
6909 0
6919 0
6929 0
6939 0
6949 0
6959 0
6969 0
6979 0
6989 0
6999 0
7009 0
7019 0
7029 0
7039 0
7049 0
7059 0
7069 0
7079 0
7089 0
7099 0
7109 0
7119 0
7129 0
7139 0
7149 0
7159 0
7169 0
7179 0
7189 0
7199 0
7209 0
7219 0
7229 0
7239 0
7249 0
7259 0
7269 0
7279 0
7289 0
7299 0
7309 0
7319 0
7329 0
7339 0
7349 0
7359 0
7369 0
7379 0
7389 0
7399 0
7409 0
7419 0
7429 0
7439 0
7449 0
7459 0
7469 0
7479 0
7489 0
7499 0
7509 0
7519 0
7529 0
7539 0
7549 0
7559 0
7569 0
7579 0
7589 0
7599 0
7609 0
7619 0
7629 0
7639 0
7649 0
7659 0
7669 0
7679 0
7689 0
7699 0
7709 0
7719 0
7729 0
7739 0
7749 0
7759 0
7769 0
7779 0
7789 0
7799 0
7809 0
7819 0
7829 0
7839 0
7849 0
7859 0
7869 0
7879 0
7889 0
7899 0
7909 0
7919 0
7929 0
7939 0
7949 0
7959 0
7969 0
7979 0
7989 0
7999 0
8009 0
8019 0
